Name:C02




--------
Date, Time, Latitude, Longitude, Altitude, Satellites, HDOP, PDOP, Temperature [C], Speed [km/h], TTFF, SNR AVG, SNR MAX
07/19/2022, 20:52:06, 44.7093567, 7.0415683, 2354, 8, 1.1, 1.4, 15, 0, 4, 37, 45
07/19/2022, 20:54:05, 44.70931, 7.041595, 2356, 8, 1.1, 1.4, 15, 0, 3, 33, 44
07/19/2022, 20:56:06, 44.7093033, 7.0415617, 2356, 7, 1.1, 1.4, 15, 1.852, 4, 36, 45
07/19/2022, 20:58:03, 44.709365, 7.0418, 2354, 5, 1.6, 1.8, 15, 0, 1, 38, 42
07/20/2022, 03:02:18, 44.7090883, 7.0419117, 2310, 6, 1.2, 1.5, 13, 0, 16, 36, 44
07/20/2022, 03:04:23, 44.7090717, 7.041965, 2292, 6, 1.3, 1.6, 12, 0, 21, 35, 46
07/20/2022, 03:06:13, 44.7091733, 7.0419583, 2332, 6, 1.3, 1.6, 13, 0, 11, 36, 45
07/20/2022, 03:08:21, 44.7090667, 7.041945, 2290, 6, 1.3, 1.6, 13, 0, 19, 33, 41
07/20/2022, 03:10:17, 44.709075, 7.0419233, 2298, 6, 1.3, 1.6, 13, 0, 15, 34, 42
07/20/2022, 03:12:18, 44.7090483, 7.04193, 2284, 6, 1.3, 1.6, 13, 0, 16, 36, 42
07/20/2022, 03:14:13, 44.709215, 7.0419583, 2338, 6, 1.3, 1.6, 13, 0, 11, 37, 45
07/20/2022, 03:16:13, 44.7091933, 7.0419583, 2318, 6, 1.4, 1.6, 13, 0, 11, 38, 44
07/20/2022, 03:18:13, 44.7091933, 7.0419417, 2316, 6, 1.4, 1.7, 13, 0, 11, 39, 44
07/20/2022, 03:20:13, 44.709175, 7.04195, 2304, 6, 1.4, 1.7, 13, 0, 11, 38, 44
07/20/2022, 03:22:13, 44.7086917, 7.041875, 2194, 6, 1.4, 1.7, 14, 0, 11, 36, 42
07/20/2022, 03:24:13, 44.70904, 7.0419383, 2282, 6, 1.5, 1.7, 13, 0, 11, 36, 46
07/20/2022, 03:26:13, 44.708935, 7.04198, 2248, 6, 1.5, 1.8, 13, 0, 11, 38, 42
07/20/2022, 03:28:23, 44.7087583, 7.0419883, 2198, 6, 1.5, 1.8, 13, 0, 20, 36, 41
07/20/2022, 03:30:13, 44.708715, 7.04197, 2222, 6, 1.6, 1.8, 13, 0, 11, 36, 41
07/20/2022, 03:32:20, 44.7086317, 7.04197, 2196, 6, 1.6, 1.9, 13, 0, 17, 35, 45
07/20/2022, 03:34:32, 44.70931, 7.0416983, 2362, 9, 0.9, 1.3, 13, 0, 29, 37, 44
07/20/2022, 03:36:04, 44.709235, 7.0417033, 2362, 8, 1.2, 1.5, 13, 0, 2, 39, 44
07/20/2022, 03:38:04, 44.7105533, 7.041785, 2364, 6, 1.2, 1.5, 13, 3.704, 2, 36, 43
07/20/2022, 03:40:05, 44.7092717, 7.0417317, 2364, 8, 1.0, 2.1, 13, 0, 3, 38, 42
07/20/2022, 03:42:05, 44.709305, 7.0417183, 2384, 7, 1.0, 2.7, 13, 9.26, 3, 34, 39
07/20/2022, 03:44:04, 44.7093317, 7.0416633, 2394, 6, 1.9, 2.1, 13, 7.408, 2, 35, 42
07/20/2022, 03:46:06, 44.7092433, 7.0417883, 2338, 9, 0.9, 1.3, 13, 0, 4, 36, 43
07/20/2022, 03:48:04, 44.709435, 7.0414783, 2452, 7, 1.3, 1.6, 13, 1.852, 2, 36, 41
07/20/2022, 03:50:05, 44.7092767, 7.04171, 2344, 9, 0.9, 1.3, 13, 0, 3, 37, 45
07/20/2022, 03:52:04, 44.70922, 7.0418017, 2316, 6, 2.1, 2.3, 13, 0, 2, 38, 44
07/20/2022, 03:54:04, 44.709235, 7.041755, 2328, 6, 2.2, 2.3, 13, 0, 2, 36, 43
07/20/2022, 03:56:05, 44.7092917, 7.0417283, 2360, 7, 1.4, 1.6, 13, 0, 3, 38, 43
07/20/2022, 03:58:05, 44.70923, 7.0417967, 2336, 7, 1.4, 1.7, 13, 0, 3, 37, 44
07/20/2022, 04:00:05, 44.7092217, 7.041785, 2340, 6, 1.5, 1.7, 13, 0, 3, 38, 43
07/20/2022, 04:02:04, 44.7093233, 7.0416883, 2370, 7, 1.5, 1.7, 13, 0, 2, 37, 43
07/20/2022, 04:04:05, 44.709185, 7.0417567, 2336, 7, 1.4, 1.7, 13, 0, 3, 37, 42
07/20/2022, 04:06:07, 44.7093333, 7.0417, 2374, 7, 1.4, 1.7, 13, 3.704, 5, 36, 41
07/20/2022, 04:08:05, 44.7092467, 7.0417617, 2346, 7, 2.2, 2.3, 13, 0, 3, 38, 43
07/20/2022, 04:10:17, 44.7093167, 7.0417033, 2358, 7, 1.4, 1.7, 13, 0, 15, 37, 43
07/20/2022, 04:12:04, 44.7092983, 7.0417567, 2350, 6, 1.8, 2.0, 13, 0, 2, 36, 42
07/20/2022, 04:14:05, 44.7092817, 7.041675, 2360, 7, 1.5, 1.7, 13, 7.408, 3, 38, 43
07/20/2022, 04:16:06, 44.709295, 7.0416867, 2370, 8, 1.3, 1.5, 13, 0, 4, 35, 42
07/20/2022, 04:18:06, 44.7092267, 7.0417483, 2352, 8, 1.3, 1.5, 13, 0, 4, 38, 45
07/20/2022, 04:20:07, 44.709335, 7.04165, 2362, 8, 1.3, 1.5, 13, 0, 5, 36, 44
07/20/2022, 04:22:07, 44.709325, 7.041665, 2372, 8, 1.3, 1.5, 13, 0, 5, 36, 46
07/20/2022, 04:24:13, 44.7087483, 7.0422133, 2268, 9, 1.0, 1.3, 13, 0, 11, 36, 44
07/20/2022, 04:26:09, 44.7092867, 7.0417083, 2356, 8, 1.0, 1.2, 14, 0, 7, 36, 47
07/20/2022, 04:28:05, 44.7092517, 7.0417783, 2356, 7, 1.0, 1.4, 13, 0, 3, 37, 45
07/20/2022, 04:30:06, 44.7092917, 7.0417167, 2358, 9, 0.9, 1.2, 13, 0, 4, 33, 40
07/20/2022, 04:32:06, 44.709275, 7.04176, 2354, 8, 1.0, 1.2, 13, 0, 4, 34, 39
07/20/2022, 04:34:05, 44.7092467, 7.0416933, 2360, 8, 1.0, 1.2, 13, 0, 3, 35, 40
07/20/2022, 04:36:07, 44.7091983, 7.04172, 2372, 8, 1.0, 1.2, 13, 0, 5, 34, 42
07/20/2022, 04:38:08, 44.709015, 7.0417483, 2354, 7, 1.1, 1.4, 13, 0, 6, 34, 39
07/20/2022, 04:40:07, 44.7093083, 7.0416883, 2364, 6, 1.4, 1.7, 13, 1.852, 5, 33, 37
07/20/2022, 04:42:13, 44.7073267, 7.0419367, 2352, 8, 0.9, 1.2, 13, 0, 11, 29, 40
07/20/2022, 04:44:06, 44.709205, 7.0416033, 2380, 6, 1.4, 1.7, 14, 0, 4, 38, 44
07/20/2022, 04:46:07, 44.7094167, 7.041615, 2372, 6, 1.4, 1.7, 13, 0, 5, 39, 45
07/20/2022, 04:48:07, 44.7094383, 7.041565, 2374, 6, 1.4, 1.7, 13, 0, 5, 41, 46
07/20/2022, 04:50:13, 44.7090133, 7.04167, 2384, 6, 1.4, 1.7, 13, 0, 11, 29, 40
07/20/2022, 04:52:13, 44.7092017, 7.0415867, 2388, 6, 1.4, 1.6, 14, 0, 11, 35, 42
07/20/2022, 04:54:14, 44.7091683, 7.0416383, 2382, 6, 1.4, 1.6, 14, 0, 12, 31, 40
07/20/2022, 04:56:22, 44.7021883, 7.0346733, 3556, 7, 1.0, 1.3, 13, 0, 20, 30, 42
07/20/2022, 04:58:14, 44.7093467, 7.0415667, 2378, 6, 1.4, 1.6, 14, 0, 12, 34, 40
07/20/2022, 05:00:16, 44.70904, 7.0415333, 2402, 6, 1.3, 1.6, 14, 0, 13, 35, 42
07/20/2022, 05:02:13, 44.7086083, 7.0417117, 2390, 6, 1.3, 1.6, 14, 0, 11, 38, 43
07/20/2022, 05:04:16, 44.698525, 7.0395633, 3500, 6, 1.2, 1.5, 14, 0, 14, 36, 42
07/20/2022, 05:06:15, 44.7091783, 7.0415983, 2384, 6, 1.3, 1.6, 14, 0, 12, 39, 46
07/20/2022, 05:08:11, 44.7091567, 7.0416017, 2382, 6, 1.3, 1.6, 14, 0, 9, 41, 45
07/20/2022, 05:10:09, 44.709425, 7.041545, 2384, 6, 1.3, 1.6, 13, 0, 7, 40, 43
07/20/2022, 05:12:13, 44.7096, 7.0392017, 2720, 7, 1.3, 1.6, 14, 0, 11, 31, 43
07/20/2022, 05:14:13, 44.7087917, 7.0420167, 2416, 5, 1.6, 1.9, 14, 3.704, 11, 37, 41
07/20/2022, 05:16:13, 44.710165, 7.04063, 2272, 5, 1.6, 1.8, 14, 0, 11, 32, 43
07/20/2022, 05:18:13, 44.7095383, 7.0416717, 2384, 5, 1.6, 1.8, 14, 0, 11, 35, 43
07/20/2022, 05:20:13, 44.69325, 7.0541017, 4090, 5, 1.7, 1.9, 13, 0, 8, 31, 41
07/20/2022, 05:22:15, 44.7011217, 7.04265, 4132, 4, 1.9, 2.1, 14, 0, 13, 28, 41
07/20/2022, 05:24:12, 44.6942417, 7.0538367, 4252, 5, 1.6, 1.9, 14, 0, 7, 32, 43
07/20/2022, 05:26:08, 44.7098983, 7.0410683, 2282, 5, 2.6, 2.8, 14, 0, 6, 38, 44
07/20/2022, 05:28:12, 44.709245, 7.0416917, 2394, 5, 1.6, 1.8, 14, 0, 10, 37, 43
07/20/2022, 05:30:13, 44.70852, 7.04274, 2400, 6, 1.5, 1.7, 14, 0, 11, 30, 42
07/20/2022, 05:32:07, 44.70938, 7.041565, 2342, 5, 1.5, 1.8, 14, 1.852, 5, 34, 44
07/20/2022, 05:34:08, 44.7094117, 7.0413283, 2342, 6, 1.5, 1.7, 14, 1.852, 6, 36, 42
07/20/2022, 05:36:12, 44.7097467, 7.0411883, 2278, 6, 1.5, 1.7, 14, 1.852, 10, 35, 43
07/20/2022, 05:38:05, 44.7089417, 7.04191, 2434, 6, 1.5, 1.7, 14, 1.852, 3, 37, 42
07/20/2022, 05:40:09, 44.70902, 7.0418833, 2434, 5, 1.5, 1.8, 14, 0, 7, 37, 40
07/20/2022, 05:42:09, 44.7097767, 7.0410183, 2280, 6, 1.4, 1.7, 14, 0, 7, 35, 41
07/20/2022, 05:44:09, 44.7096917, 7.0411833, 2290, 6, 1.4, 1.7, 14, 0, 7, 36, 42
07/20/2022, 05:46:10, 44.70977, 7.0411567, 2276, 6, 1.4, 1.7, 14, 0, 8, 36, 43
07/20/2022, 05:48:13, 44.7090667, 7.04181, 2430, 5, 1.5, 1.8, 14, 0, 11, 37, 45
07/20/2022, 05:50:32, 44.7092583, 7.041675, 2376, 6, 1.4, 1.7, 15, 0, 29, 36, 44
07/20/2022, 05:52:05, 44.7091817, 7.0415317, 2372, 6, 1.4, 1.7, 15, 3.704, 3, 35, 44
07/20/2022, 05:54:05, 44.7091733, 7.04165, 2372, 6, 1.4, 1.6, 15, 24.076, 3, 36, 42
07/20/2022, 05:56:05, 44.709145, 7.04172, 2356, 6, 1.4, 1.6, 15, 5.556, 3, 32, 42
07/20/2022, 05:58:05, 44.70918, 7.0417417, 2352, 6, 1.4, 1.6, 15, 1.852, 3, 33, 39
07/20/2022, 06:00:04, 44.709265, 7.0416517, 2350, 6, 1.3, 1.6, 15, 16.668, 2, 33, 39
07/20/2022, 06:02:04, 44.70926, 7.0417567, 2364, 6, 1.3, 1.6, 15, 7.408, 2, 33, 39
07/20/2022, 06:04:05, 44.7092233, 7.0416517, 2394, 5, 1.5, 1.7, 15, 14.816, 3, 34, 40
07/20/2022, 06:06:06, 44.7092183, 7.0413817, 2380, 6, 1.3, 1.6, 15, 1.852, 4, 36, 43
07/20/2022, 06:08:05, 44.7090433, 7.0407383, 2370, 6, 1.3, 1.6, 15, 1.852, 3, 35, 40
07/20/2022, 06:10:05, 44.70899, 7.040435, 2370, 5, 1.4, 1.7, 15, 3.704, 3, 31, 41
07/20/2022, 06:12:05, 44.708895, 7.0404117, 2328, 6, 1.3, 1.6, 15, 9.26, 3, 34, 41
07/20/2022, 06:14:05, 44.7084617, 7.040355, 2318, 6, 1.3, 1.6, 15, 12.964, 3, 32, 43
07/20/2022, 06:16:05, 44.7079767, 7.041115, 2350, 5, 1.4, 1.7, 14, 0, 3, 36, 45
07/20/2022, 06:18:05, 44.707495, 7.04143, 2314, 5, 1.4, 1.7, 14, 3.704, 3, 33, 41
07/20/2022, 06:20:04, 44.7069267, 7.042075, 2296, 6, 1.2, 1.5, 14, 9.26, 2, 31, 40
07/20/2022, 06:22:05, 44.7062083, 7.0422517, 2272, 6, 1.2, 1.5, 14, 11.112, 3, 35, 39
07/20/2022, 06:24:05, 44.70591, 7.0415467, 2246, 6, 1.2, 1.5, 14, 1.852, 3, 36, 43
07/20/2022, 06:26:06, 44.7065133, 7.0410117, 2250, 6, 1.2, 1.5, 14, 0, 4, 37, 44
07/20/2022, 06:28:05, 44.7063967, 7.04082, 2250, 6, 1.2, 1.5, 14, 0, 3, 37, 42
07/20/2022, 06:30:04, 44.7064583, 7.0406883, 2244, 6, 1.2, 1.5, 14, 0, 2, 38, 43
07/20/2022, 06:32:05, 44.7065067, 7.0405083, 2240, 6, 1.2, 1.5, 14, 0, 3, 34, 42
07/20/2022, 06:34:05, 44.7066183, 7.0407367, 2252, 6, 1.2, 1.5, 14, 1.852, 3, 35, 42
07/20/2022, 06:36:05, 44.7063217, 7.0414083, 2216, 5, 1.4, 1.7, 14, 1.852, 3, 38, 42
07/20/2022, 06:38:06, 44.7063767, 7.0415733, 2292, 5, 1.4, 1.7, 14, 1.852, 4, 34, 44
07/20/2022, 06:40:07, 44.7063617, 7.0417583, 2256, 7, 1.1, 1.4, 14, 1.852, 5, 33, 41
07/20/2022, 06:42:08, 44.7064167, 7.04178, 2266, 8, 1.0, 1.3, 14, 0, 6, 35, 45
07/20/2022, 06:44:07, 44.7064367, 7.04174, 2264, 7, 1.1, 1.4, 14, 1.852, 5, 35, 43
07/20/2022, 06:46:08, 44.70645, 7.0416833, 2280, 7, 1.1, 1.4, 14, 0, 6, 32, 43
07/20/2022, 06:48:06, 44.7065017, 7.0416867, 2270, 8, 1.0, 1.3, 15, 0, 4, 36, 44
07/20/2022, 06:50:06, 44.70651, 7.041715, 2264, 8, 1.0, 1.3, 15, 0, 4, 38, 45
07/20/2022, 06:52:06, 44.7065217, 7.0414633, 2264, 8, 1.0, 1.3, 16, 0, 4, 34, 42
07/20/2022, 06:54:06, 44.70664, 7.0413083, 2274, 8, 1.0, 1.3, 16, 0, 4, 36, 46
07/20/2022, 06:56:07, 44.70668, 7.04125, 2260, 7, 1.1, 1.4, 16, 0, 5, 36, 45
07/20/2022, 06:58:08, 44.70675, 7.0411833, 2258, 7, 1.1, 1.4, 16, 0, 6, 32, 40
07/20/2022, 07:00:13, 44.7068317, 7.0410617, 2270, 7, 1.1, 1.4, 17, 0, 11, 35, 44
07/20/2022, 07:02:14, 44.706765, 7.0411217, 2266, 7, 1.1, 1.4, 16, 0, 12, 34, 42
07/20/2022, 07:04:05, 44.70688, 7.040835, 2286, 6, 1.1, 1.4, 16, 0, 3, 37, 42
07/20/2022, 07:06:09, 44.7068333, 7.04096, 2256, 7, 1.1, 1.4, 16, 0, 7, 36, 43
07/20/2022, 07:08:08, 44.7068683, 7.04091, 2266, 7, 1.1, 1.4, 16, 0, 6, 36, 43
07/20/2022, 07:10:06, 44.707055, 7.0413783, 2296, 6, 1.4, 1.6, 17, 0, 4, 34, 38
07/20/2022, 07:12:07, 44.7070933, 7.0417117, 2310, 6, 1.4, 1.7, 17, 0, 5, 37, 44
07/20/2022, 07:14:06, 44.7068533, 7.0412783, 2280, 6, 1.4, 1.7, 17, 0, 4, 34, 43
07/20/2022, 07:16:06, 44.70671, 7.040565, 2240, 6, 1.5, 2.3, 17, 0, 4, 34, 40
07/20/2022, 07:18:06, 44.7067767, 7.0409283, 2262, 6, 1.4, 1.7, 17, 0, 4, 35, 43
07/20/2022, 07:20:07, 44.706605, 7.0411333, 2266, 6, 1.5, 1.7, 18, 0, 5, 36, 44
07/20/2022, 07:22:06, 44.706075, 7.0411583, 2248, 6, 1.5, 1.7, 18, 1.852, 4, 34, 40
07/20/2022, 07:24:06, 44.7059667, 7.040945, 2250, 6, 1.5, 1.7, 18, 0, 4, 35, 40
07/20/2022, 07:26:05, 44.70592, 7.0409717, 2254, 6, 1.5, 1.7, 18, 1.852, 3, 34, 38
07/20/2022, 07:28:07, 44.7061, 7.0405633, 2246, 6, 1.5, 1.7, 18, 0, 5, 33, 39
07/20/2022, 07:30:07, 44.705985, 7.0404967, 2236, 6, 1.5, 1.8, 18, 0, 5, 31, 43
07/20/2022, 07:32:13, 44.7060933, 7.040305, 2210, 5, 2.0, 2.2, 19, 0, 11, 35, 41
07/20/2022, 07:34:13, 44.7060683, 7.0402133, 2218, 5, 2.0, 2.2, 20, 0, 11, 35, 42
07/20/2022, 07:36:13, 44.7060067, 7.04024, 2216, 5, 2.0, 2.2, 20, 0, 11, 32, 37
07/20/2022, 07:38:13, 44.7058183, 7.0406733, 2230, 5, 1.9, 2.1, 20, 0, 11, 35, 38
07/20/2022, 07:40:14, 44.70577, 7.040675, 2260, 5, 1.9, 2.1, 21, 0, 12, 35, 42
07/20/2022, 07:42:13, 44.7057117, 7.04055, 2190, 5, 1.9, 2.1, 21, 0, 11, 37, 45
07/20/2022, 07:44:14, 44.70584, 7.040675, 2266, 5, 1.9, 2.1, 21, 0, 12, 34, 36
07/20/2022, 07:46:08, 44.7059267, 7.0407033, 2300, 5, 1.8, 2.1, 20, 0, 5, 33, 39
07/20/2022, 07:48:08, 44.706005, 7.0409383, 2290, 5, 1.8, 2.0, 20, 0, 5, 35, 43
07/20/2022, 07:50:09, 44.706125, 7.0410567, 2284, 5, 1.8, 2.0, 20, 0, 6, 36, 41
07/20/2022, 07:52:10, 44.7061033, 7.041205, 2292, 5, 1.8, 2.0, 20, 0, 7, 35, 40
07/20/2022, 07:54:17, 44.70581, 7.041315, 2284, 5, 1.7, 2.0, 20, 0, 14, 33, 37
07/20/2022, 07:56:11, 44.7057467, 7.0415717, 2286, 5, 1.7, 2.0, 21, 3.704, 8, 34, 36
07/20/2022, 07:58:27, 44.7058483, 7.0418317, 2344, 5, 1.7, 1.9, 22, 0, 24, 34, 44
07/20/2022, 08:00:15, 44.7060283, 7.04195, 2342, 5, 1.7, 1.9, 21, 0, 12, 37, 44
07/20/2022, 08:02:24, 44.70632, 7.0418667, 2262, 5, 1.7, 1.9, 21, 0, 21, 34, 40
07/20/2022, 08:04:31, 44.706265, 7.04179, 2252, 6, 1.4, 1.7, 21, 0, 28, 32, 41
07/20/2022, 08:06:03, 44.7063217, 7.04181, 2254, 6, 1.4, 1.7, 20, 0, 1, 36, 40
07/20/2022, 08:08:07, 44.7064483, 7.041735, 2254, 5, 1.5, 1.7, 20, 1.852, 5, 35, 47
07/20/2022, 08:10:07, 44.70651, 7.0416583, 2250, 6, 1.4, 1.7, 20, 3.704, 5, 39, 43
07/20/2022, 08:12:08, 44.7067333, 7.0413933, 2246, 6, 1.3, 1.6, 20, 0, 6, 35, 42
07/20/2022, 08:14:10, 44.70686, 7.0410783, 2240, 6, 1.3, 1.6, 20, 0, 8, 34, 39
07/20/2022, 08:16:10, 44.706925, 7.0410117, 2240, 6, 1.3, 1.6, 20, 0, 8, 38, 43
07/20/2022, 08:18:08, 44.706905, 7.0409933, 2222, 6, 1.3, 1.6, 20, 0, 6, 36, 44
07/20/2022, 08:20:16, 44.7069, 7.04115, 2270, 6, 1.3, 1.6, 20, 0, 13, 33, 39
07/20/2022, 08:22:11, 44.7069367, 7.0411017, 2284, 6, 1.3, 1.6, 20, 0, 8, 31, 38
07/20/2022, 08:24:09, 44.70712, 7.0408483, 2274, 6, 1.5, 4.8, 20, 0, 6, 35, 42
07/20/2022, 08:26:09, 44.7071883, 7.0405583, 2282, 6, 1.3, 1.6, 20, 0, 7, 32, 43
07/20/2022, 08:28:09, 44.7072633, 7.04042, 2290, 6, 1.3, 1.6, 20, 0, 7, 34, 40
07/20/2022, 08:30:11, 44.7072767, 7.040395, 2322, 6, 1.3, 1.6, 21, 0, 9, 36, 41
07/20/2022, 08:32:09, 44.7074817, 7.04, 2274, 6, 1.3, 1.6, 21, 1.852, 7, 35, 40
07/20/2022, 08:34:11, 44.7074367, 7.0397167, 2300, 6, 1.3, 1.7, 21, 0, 9, 35, 41
07/20/2022, 08:36:13, 44.7075017, 7.0396233, 2306, 6, 1.3, 1.7, 22, 0, 11, 33, 43
07/20/2022, 08:38:11, 44.70767, 7.0393867, 2270, 6, 1.3, 1.7, 22, 0, 9, 34, 41
07/20/2022, 08:40:09, 44.7077367, 7.0393967, 2290, 6, 1.4, 1.7, 21, 0, 7, 35, 40
07/20/2022, 08:42:10, 44.707875, 7.03932, 2308, 6, 1.4, 1.7, 21, 0, 8, 35, 42
07/20/2022, 08:44:25, 44.7081117, 7.039, 2280, 6, 1.4, 1.7, 20, 0, 22, 31, 42
07/20/2022, 08:46:24, 44.7081533, 7.038805, 2256, 5, 1.8, 2.0, 21, 1.852, 21, 33, 39
07/20/2022, 08:48:07, 44.70837, 7.038645, 2272, 6, 1.4, 1.7, 21, 0, 4, 36, 42
07/20/2022, 08:50:09, 44.7084083, 7.0386767, 2250, 6, 1.4, 1.7, 21, 0, 6, 35, 43
07/20/2022, 08:52:13, 44.70861, 7.0382233, 2208, 6, 1.4, 1.7, 21, 0, 11, 34, 39
07/20/2022, 08:54:14, 44.70826, 7.0386517, 2330, 4, 2.9, 3.0, 21, 1.852, 12, 36, 41
07/20/2022, 08:56:05, 44.7088167, 7.0385783, 2272, 6, 1.4, 1.7, 22, 1.852, 3, 34, 43
07/20/2022, 08:58:09, 44.7090217, 7.0386233, 2202, 5, 1.7, 2.0, 22, 0, 6, 35, 45
07/20/2022, 09:00:10, 44.70902, 7.03877, 2232, 5, 1.7, 2.0, 22, 0, 7, 32, 41
07/20/2022, 09:02:18, 44.7088767, 7.0387767, 2282, 5, 1.7, 2.0, 23, 1.852, 15, 27, 38
07/20/2022, 09:04:09, 44.70903, 7.0387, 2194, 5, 1.7, 2.0, 23, 0, 6, 29, 36
07/20/2022, 09:06:07, 44.70897, 7.0387183, 2244, 5, 1.8, 2.0, 22, 0, 5, 32, 44
07/20/2022, 09:08:08, 44.7089367, 7.038855, 2254, 6, 1.4, 1.6, 23, 1.852, 5, 33, 44
07/20/2022, 09:10:05, 44.708845, 7.0389967, 2270, 7, 1.1, 1.4, 23, 1.852, 3, 34, 44
07/20/2022, 09:12:07, 44.708835, 7.0388583, 2306, 7, 1.1, 1.4, 23, 0, 5, 33, 41
07/20/2022, 09:14:17, 44.70885, 7.039095, 2272, 6, 1.3, 1.6, 23, 0, 14, 29, 35
07/20/2022, 09:16:04, 44.7088133, 7.039055, 2276, 7, 1.1, 1.4, 22, 0, 2, 33, 45
07/20/2022, 09:18:05, 44.7085, 7.0394017, 2264, 7, 1.1, 1.4, 22, 0, 3, 32, 36
07/20/2022, 09:20:05, 44.7086467, 7.0394917, 2272, 7, 1.1, 1.4, 22, 1.852, 3, 36, 44
07/20/2022, 09:22:05, 44.70875, 7.0398783, 2278, 6, 1.4, 1.6, 22, 0, 3, 33, 41
07/20/2022, 09:24:09, 44.7088133, 7.03993, 2292, 6, 1.3, 1.6, 22, 0, 7, 30, 36
07/20/2022, 09:26:07, 44.7088967, 7.039935, 2298, 7, 1.1, 1.4, 22, 0, 5, 33, 37
07/20/2022, 09:28:07, 44.7089917, 7.03989, 2308, 6, 1.1, 1.4, 22, 0, 5, 32, 39
07/20/2022, 09:30:16, 44.70915, 7.0400633, 2310, 6, 1.3, 1.6, 23, 0, 14, 36, 44
07/20/2022, 09:32:05, 44.7092383, 7.0399967, 2298, 7, 1.1, 1.4, 24, 0, 3, 36, 43
07/20/2022, 09:34:08, 44.7092633, 7.0402183, 2254, 6, 1.3, 1.6, 24, 1.852, 6, 31, 38
07/20/2022, 09:36:12, 44.70928, 7.0400217, 2304, 6, 1.3, 1.6, 24, 0, 9, 37, 43
07/20/2022, 09:38:06, 44.709345, 7.040035, 2304, 6, 1.3, 1.6, 24, 0, 3, 30, 35
07/20/2022, 09:40:08, 44.7095633, 7.0397317, 2302, 7, 1.0, 1.4, 24, 0, 6, 28, 36
07/20/2022, 09:42:15, 44.7093267, 7.0400717, 2296, 6, 1.3, 1.6, 24, 0, 12, 28, 39
07/20/2022, 09:44:05, 44.7093583, 7.0401383, 2290, 5, 1.7, 1.9, 24, 3.704, 3, 31, 40
07/20/2022, 09:46:17, 44.7094683, 7.0399683, 2292, 6, 1.3, 1.6, 24, 0, 14, 32, 38
07/20/2022, 09:48:05, 44.7093417, 7.039965, 2300, 5, 1.6, 1.8, 25, 0, 3, 33, 39
07/20/2022, 09:50:06, 44.709605, 7.039855, 2300, 6, 1.3, 1.6, 25, 0, 4, 30, 36
07/20/2022, 09:52:08, 44.7096467, 7.0398017, 2308, 7, 1.0, 1.3, 25, 0, 6, 29, 36
07/20/2022, 09:54:13, 44.7093667, 7.0402233, 2282, 6, 1.2, 1.5, 25, 0, 11, 32, 44
07/20/2022, 09:56:16, 44.7093883, 7.04018, 2284, 5, 1.6, 1.8, 25, 0, 13, 32, 42
07/20/2022, 09:58:13, 44.7094083, 7.0403033, 2224, 5, 1.5, 1.8, 25, 0, 11, 32, 38
07/20/2022, 10:00:31, 44.7092967, 7.0402783, 2280, 6, 1.3, 1.6, 25, 0, 29, 31, 39
07/20/2022, 10:02:05, 44.7093567, 7.0403367, 2262, 6, 1.3, 1.6, 25, 0, 3, 33, 41
07/20/2022, 10:04:06, 44.7094233, 7.0399383, 2290, 5, 2.3, 2.5, 25, 0, 4, 35, 43
07/20/2022, 10:06:13, 44.7089517, 7.0404733, 2306, 6, 1.3, 1.6, 25, 0, 11, 29, 37
07/20/2022, 10:08:05, 44.7101533, 7.0395317, 2294, 4, 1.7, 2.0, 26, 0, 3, 37, 43
07/20/2022, 10:10:11, 44.70936, 7.0400617, 2294, 6, 1.4, 1.6, 26, 0, 9, 25, 35
07/20/2022, 10:12:15, 44.7092883, 7.0401367, 2316, 5, 1.5, 1.8, 26, 1.852, 12, 26, 33
07/20/2022, 10:14:19, 44.7090583, 7.0400267, 2368, 6, 1.4, 1.6, 26, 0, 16, 25, 32
07/20/2022, 10:16:07, 44.7092117, 7.0402017, 2318, 5, 1.5, 1.8, 26, 0, 5, 33, 37
07/20/2022, 10:18:06, 44.70924, 7.0403817, 2268, 4, 1.5, 1.8, 26, 0, 4, 34, 39
07/20/2022, 10:20:13, 44.7090467, 7.0406567, 2266, 4, 3.4, 3.5, 26, 0, 11, 31, 43
07/20/2022, 10:22:09, 44.7092083, 7.0400967, 2326, 7, 1.2, 1.5, 27, 0, 7, 32, 40
07/20/2022, 10:24:05, 44.7095033, 7.03961, 2326, 4, 3.2, 3.3, 27, 0, 3, 30, 36
07/20/2022, 10:26:13, 44.7091333, 7.040355, 2310, 6, 1.3, 1.6, 27, 0, 11, 24, 31
07/20/2022, 10:28:05, 44.7093633, 7.0401333, 2318, 5, 2.2, 2.4, 28, 1.852, 3, 35, 41
07/20/2022, 10:30:07, 44.70934, 7.0399833, 2326, 6, 1.9, 2.1, 28, 0, 5, 32, 38
07/20/2022, 10:32:13, 44.7094533, 7.0404567, 2302, 5, 2.7, 3.9, 27, 25.928, 11, 28, 32
07/20/2022, 10:34:08, 44.7089767, 7.04062, 2284, 5, 2.1, 2.3, 28, 0, 6, 32, 41
07/20/2022, 10:36:13, 44.7092267, 7.0401833, 2314, 7, 1.2, 1.5, 28, 0, 11, 30, 35
07/20/2022, 10:38:12, 44.7092333, 7.0400283, 2306, 5, 2.1, 2.3, 28, 0, 10, 31, 41
